Code,State,Day,Vaccinated
AL,Alabama,13/01/2021,5906
AL,Alabama,14/01/2021,7083
AL,Alabama,15/01/2021,7478
AL,Alabama,16/01/2021,7498
AL,Alabama,17/01/2021,7509
AL,Alabama,18/01/2021,7517
AL,Alabama,19/01/2021,7523
AL,Alabama,20/01/2021,7880
AL,Alabama,21/01/2021,10517
AL,Alabama,22/01/2021,14107
AL,Alabama,23/01/2021,16202
AL,Alabama,24/01/2021,18294
AL,Alabama,25/01/2021,18196
AL,Alabama,26/01/2021,17738
AL,Alabama,27/01/2021,18178
AL,Alabama,28/01/2021,16153
AL,Alabama,29/01/2021,14514
AL,Alabama,30/01/2021,17271
AL,Alabama,31/01/2021,15748
AL,Alabama,01/02/2021,15381
AL,Alabama,02/02/2021,16703
AL,Alabama,03/02/2021,17414
AL,Alabama,04/02/2021,18491
AL,Alabama,05/02/2021,18526
AL,Alabama,06/02/2021,16105
AL,Alabama,07/02/2021,15480
AL,Alabama,08/02/2021,15622
AL,Alabama,09/02/2021,17012
AL,Alabama,10/02/2021,18209
AL,Alabama,11/02/2021,19258
AL,Alabama,12/02/2021,20074
AL,Alabama,13/02/2021,20855
AL,Alabama,14/02/2021,21417
AL,Alabama,15/02/2021,22405
AL,Alabama,16/02/2021,20816
AL,Alabama,17/02/2021,19174
AL,Alabama,18/02/2021,18400
AL,Alabama,19/02/2021,24002
AL,Alabama,20/02/2021,25111
AL,Alabama,21/02/2021,25194
AL,Alabama,22/02/2021,24164
AL,Alabama,23/02/2021,25489
AL,Alabama,24/02/2021,27098
AL,Alabama,25/02/2021,27531
AL,Alabama,26/02/2021,22104
AL,Alabama,27/02/2021,22022
AL,Alabama,28/02/2021,21984
AL,Alabama,01/03/2021,22111
AL,Alabama,02/03/2021,22436
AL,Alabama,03/03/2021,22904
AL,Alabama,04/03/2021,23916
AL,Alabama,05/03/2021,24388
AL,Alabama,06/03/2021,24087
AL,Alabama,07/03/2021,23947
AL,Alabama,08/03/2021,24040
AL,Alabama,09/03/2021,24118
AL,Alabama,10/03/2021,24827
AL,Alabama,11/03/2021,25376
AL,Alabama,12/03/2021,26375
AL,Alabama,13/03/2021,26935
AL,Alabama,14/03/2021,26926
AL,Alabama,15/03/2021,27106
AL,Alabama,16/03/2021,27331
AK,Alaska,13/01/2021,2842
AK,Alaska,14/01/2021,3379
AK,Alaska,15/01/2021,4400
AK,Alaska,16/01/2021,4381
AK,Alaska,17/01/2021,4369
AK,Alaska,18/01/2021,4362
AK,Alaska,19/01/2021,4356
AK,Alaska,20/01/2021,4230
AK,Alaska,21/01/2021,4187
AK,Alaska,22/01/2021,4580
AK,Alaska,23/01/2021,4997
AK,Alaska,24/01/2021,5225
AK,Alaska,25/01/2021,5003
AK,Alaska,26/01/2021,4545
AK,Alaska,27/01/2021,4758
AK,Alaska,28/01/2021,4850
AK,Alaska,29/01/2021,4186
AK,Alaska,30/01/2021,3846
AK,Alaska,31/01/2021,3619
AK,Alaska,01/02/2021,3570
AK,Alaska,02/02/2021,3613
AK,Alaska,03/02/2021,3453
AK,Alaska,04/02/2021,3440
AK,Alaska,05/02/2021,3372
AK,Alaska,06/02/2021,3411
AK,Alaska,07/02/2021,3785
AK,Alaska,08/02/2021,4131
AK,Alaska,09/02/2021,4204
AK,Alaska,10/02/2021,4356
AK,Alaska,11/02/2021,4620
AK,Alaska,12/02/2021,4776
AK,Alaska,13/02/2021,5142
AK,Alaska,14/02/2021,5393
AK,Alaska,15/02/2021,5212
AK,Alaska,16/02/2021,5448
AK,Alaska,17/02/2021,5337
AK,Alaska,18/02/2021,5268
AK,Alaska,19/02/2021,6970
AK,Alaska,20/02/2021,7466
AK,Alaska,21/02/2021,7330
AK,Alaska,22/02/2021,7266
AK,Alaska,23/02/2021,6988
AK,Alaska,24/02/2021,7148
AK,Alaska,25/02/2021,7201
AK,Alaska,26/02/2021,5444
AK,Alaska,27/02/2021,4591
AK,Alaska,28/02/2021,4229
AK,Alaska,01/03/2021,4304
AK,Alaska,02/03/2021,4288
AK,Alaska,03/03/2021,4243
AK,Alaska,04/03/2021,3905
AK,Alaska,05/03/2021,3876
AK,Alaska,06/03/2021,4155
AK,Alaska,07/03/2021,4329
AK,Alaska,08/03/2021,4248
AK,Alaska,09/03/2021,4678
AK,Alaska,10/03/2021,4917
AK,Alaska,11/03/2021,5211
AK,Alaska,12/03/2021,5294
AK,Alaska,13/03/2021,5092
AK,Alaska,14/03/2021,5473
AK,Alaska,15/03/2021,5571
AK,Alaska,16/03/2021,5280
AZ,Arizona,13/01/2021,13390
AZ,Arizona,14/01/2021,16155
AZ,Arizona,15/01/2021,18577
AZ,Arizona,16/01/2021,18257
AZ,Arizona,17/01/2021,18065
AZ,Arizona,18/01/2021,17937
AZ,Arizona,19/01/2021,17846
AZ,Arizona,20/01/2021,18163
AZ,Arizona,21/01/2021,18605
AZ,Arizona,22/01/2021,18895
AZ,Arizona,23/01/2021,20939
AZ,Arizona,24/01/2021,22706
AZ,Arizona,25/01/2021,23526
AZ,Arizona,26/01/2021,23517
AZ,Arizona,27/01/2021,25196
AZ,Arizona,28/01/2021,26179
AZ,Arizona,29/01/2021,27393
AZ,Arizona,30/01/2021,28059
AZ,Arizona,31/01/2021,29069
AZ,Arizona,01/02/2021,29564
AZ,Arizona,02/02/2021,28681
AZ,Arizona,03/02/2021,28255
AZ,Arizona,04/02/2021,28424
AZ,Arizona,05/02/2021,28337
AZ,Arizona,06/02/2021,29917
AZ,Arizona,07/02/2021,30732
AZ,Arizona,08/02/2021,31487
AZ,Arizona,09/02/2021,33164
AZ,Arizona,10/02/2021,34531
AZ,Arizona,11/02/2021,36494
AZ,Arizona,12/02/2021,38691
AZ,Arizona,13/02/2021,39176
AZ,Arizona,14/02/2021,39989
AZ,Arizona,15/02/2021,40122
AZ,Arizona,16/02/2021,41539
AZ,Arizona,17/02/2021,38163
AZ,Arizona,18/02/2021,37314
AZ,Arizona,19/02/2021,55158
AZ,Arizona,20/02/2021,54896
AZ,Arizona,21/02/2021,54360
AZ,Arizona,22/02/2021,54958
AZ,Arizona,23/02/2021,53030
AZ,Arizona,24/02/2021,55863
AZ,Arizona,25/02/2021,57825
AZ,Arizona,26/02/2021,42127
AZ,Arizona,27/02/2021,43278
AZ,Arizona,28/02/2021,46110
AZ,Arizona,01/03/2021,48955
AZ,Arizona,02/03/2021,51993
AZ,Arizona,03/03/2021,53580
AZ,Arizona,04/03/2021,53198
AZ,Arizona,05/03/2021,52476
AZ,Arizona,06/03/2021,45071
AZ,Arizona,07/03/2021,52879
AZ,Arizona,08/03/2021,52280
AZ,Arizona,09/03/2021,50873
AZ,Arizona,10/03/2021,51794
AZ,Arizona,11/03/2021,52921
AZ,Arizona,12/03/2021,54235
AZ,Arizona,13/03/2021,62981
AZ,Arizona,14/03/2021,56433
AZ,Arizona,15/03/2021,55772
AZ,Arizona,16/03/2021,58490
AR,Arkansas,13/01/2021,53975
AR,Arkansas,14/01/2021,33718
AR,Arkansas,15/01/2021,25820
AR,Arkansas,16/01/2021,20865
AR,Arkansas,17/01/2021,17892
AR,Arkansas,18/01/2021,15910
AR,Arkansas,19/01/2021,14494
AR,Arkansas,20/01/2021,11208
AR,Arkansas,21/01/2021,9285
AR,Arkansas,22/01/2021,11905
AR,Arkansas,23/01/2021,11048
AR,Arkansas,24/01/2021,11986
AR,Arkansas,25/01/2021,12108
AR,Arkansas,26/01/2021,13422
AR,Arkansas,27/01/2021,11359
AR,Arkansas,28/01/2021,11359
AR,Arkansas,29/01/2021,9760
AR,Arkansas,30/01/2021,12425
AR,Arkansas,31/01/2021,12793
AR,Arkansas,01/02/2021,12876
AR,Arkansas,02/02/2021,11169
AR,Arkansas,03/02/2021,9946
AR,Arkansas,04/02/2021,12200
AR,Arkansas,05/02/2021,11597
AR,Arkansas,06/02/2021,12289
AR,Arkansas,07/02/2021,12807
AR,Arkansas,08/02/2021,12919
AR,Arkansas,09/02/2021,12808
AR,Arkansas,10/02/2021,13658
AR,Arkansas,11/02/2021,13225
AR,Arkansas,12/02/2021,13710
AR,Arkansas,13/02/2021,11816
AR,Arkansas,14/02/2021,11299
AR,Arkansas,15/02/2021,10903
AR,Arkansas,16/02/2021,11330
AR,Arkansas,17/02/2021,9842
AR,Arkansas,18/02/2021,8562
AR,Arkansas,19/02/2021,10018
AR,Arkansas,20/02/2021,9074
AR,Arkansas,21/02/2021,7990
AR,Arkansas,22/02/2021,8204
AR,Arkansas,23/02/2021,8108
AR,Arkansas,24/02/2021,9645
AR,Arkansas,25/02/2021,11688
AR,Arkansas,26/02/2021,11531
AR,Arkansas,27/02/2021,14537
AR,Arkansas,28/02/2021,17263
AR,Arkansas,01/03/2021,18023
AR,Arkansas,02/03/2021,18660
AR,Arkansas,03/03/2021,18995
AR,Arkansas,04/03/2021,18831
AR,Arkansas,05/03/2021,17967
AR,Arkansas,06/03/2021,17353
AR,Arkansas,07/03/2021,16564
AR,Arkansas,08/03/2021,15969
AR,Arkansas,09/03/2021,15991
AR,Arkansas,10/03/2021,15964
AR,Arkansas,11/03/2021,13675
AR,Arkansas,12/03/2021,16122
AR,Arkansas,13/03/2021,19784
AR,Arkansas,14/03/2021,16767
AR,Arkansas,15/03/2021,17033
AR,Arkansas,16/03/2021,16330
CA,California,13/01/2021,75188
CA,California,14/01/2021,79496
CA,California,15/01/2021,85553
CA,California,16/01/2021,88381
CA,California,17/01/2021,90079
CA,California,18/01/2021,91210
CA,California,19/01/2021,92018
CA,California,20/01/2021,91549
CA,California,21/01/2021,94083
CA,California,22/01/2021,104389
CA,California,23/01/2021,119770
CA,California,24/01/2021,133316
CA,California,25/01/2021,138153
CA,California,26/01/2021,140878
CA,California,27/01/2021,149620
CA,California,28/01/2021,159000
CA,California,29/01/2021,158126
CA,California,30/01/2021,155366
CA,California,31/01/2021,155063
CA,California,01/02/2021,160379
CA,California,02/02/2021,156749
CA,California,03/02/2021,155950
CA,California,04/02/2021,139561
CA,California,05/02/2021,144296
CA,California,06/02/2021,148831
CA,California,07/02/2021,171402
CA,California,08/02/2021,175654
CA,California,09/02/2021,177237
CA,California,10/02/2021,183712
CA,California,11/02/2021,201580
CA,California,12/02/2021,202925
CA,California,13/02/2021,203565
CA,California,14/02/2021,190746
CA,California,15/02/2021,190404
CA,California,16/02/2021,203788
CA,California,17/02/2021,195102
CA,California,18/02/2021,194468
CA,California,19/02/2021,231928
CA,California,20/02/2021,234166
CA,California,21/02/2021,233297
CA,California,22/02/2021,227005
CA,California,23/02/2021,216733
CA,California,24/02/2021,221857
CA,California,25/02/2021,223997
CA,California,26/02/2021,192335
CA,California,27/02/2021,194965
CA,California,28/02/2021,195368
CA,California,01/03/2021,214479
CA,California,02/03/2021,252715
CA,California,03/03/2021,265023
CA,California,04/03/2021,256584
CA,California,05/03/2021,251504
CA,California,06/03/2021,264079
CA,California,07/03/2021,259101
CA,California,08/03/2021,242771
CA,California,09/03/2021,204065
CA,California,10/03/2021,190191
CA,California,11/03/2021,194328
CA,California,12/03/2021,193794
CA,California,13/03/2021,209548
CA,California,14/03/2021,178375
CA,California,15/03/2021,214448
CA,California,16/03/2021,251553
CO,Colorado,13/01/2021,15237
CO,Colorado,14/01/2021,15139
CO,Colorado,15/01/2021,15935
CO,Colorado,16/01/2021,15580
CO,Colorado,17/01/2021,15367
CO,Colorado,18/01/2021,15225
CO,Colorado,19/01/2021,15123
CO,Colorado,20/01/2021,14396
CO,Colorado,21/01/2021,14070
CO,Colorado,22/01/2021,15007
CO,Colorado,23/01/2021,12934
CO,Colorado,24/01/2021,19033
CO,Colorado,25/01/2021,18872
CO,Colorado,26/01/2021,18208
CO,Colorado,27/01/2021,19156
CO,Colorado,28/01/2021,20359
CO,Colorado,29/01/2021,20657
CO,Colorado,30/01/2021,24010
CO,Colorado,31/01/2021,19248
CO,Colorado,01/02/2021,20272
CO,Colorado,02/02/2021,20514
CO,Colorado,03/02/2021,20371
CO,Colorado,04/02/2021,20460
CO,Colorado,05/02/2021,19975
CO,Colorado,06/02/2021,21358
CO,Colorado,07/02/2021,22952
CO,Colorado,08/02/2021,23168
CO,Colorado,09/02/2021,22316
CO,Colorado,10/02/2021,24274
CO,Colorado,11/02/2021,25169
CO,Colorado,12/02/2021,26131
CO,Colorado,13/02/2021,27246
CO,Colorado,14/02/2021,28130
CO,Colorado,15/02/2021,30249
CO,Colorado,16/02/2021,34720
CO,Colorado,17/02/2021,33875
CO,Colorado,18/02/2021,33990
CO,Colorado,19/02/2021,41118
CO,Colorado,20/02/2021,40331
CO,Colorado,21/02/2021,39336
CO,Colorado,22/02/2021,38285
CO,Colorado,23/02/2021,33267
CO,Colorado,24/02/2021,34876
CO,Colorado,25/02/2021,34456
CO,Colorado,26/02/2021,27248
CO,Colorado,27/02/2021,22403
CO,Colorado,28/02/2021,24202
CO,Colorado,01/03/2021,25887
CO,Colorado,02/03/2021,27913
CO,Colorado,03/03/2021,27679
CO,Colorado,04/03/2021,28668
CO,Colorado,05/03/2021,29383
CO,Colorado,06/03/2021,36492
CO,Colorado,07/03/2021,36417
CO,Colorado,08/03/2021,30650
CO,Colorado,09/03/2021,31695
CO,Colorado,10/03/2021,33203
CO,Colorado,11/03/2021,38451
CO,Colorado,12/03/2021,41169
CO,Colorado,13/03/2021,42625
CO,Colorado,14/03/2021,36020
CO,Colorado,15/03/2021,43751
CO,Colorado,16/03/2021,42517
CT,Connecticut,13/01/2021,10480
CT,Connecticut,14/01/2021,10251
CT,Connecticut,15/01/2021,11490
CT,Connecticut,16/01/2021,11346
CT,Connecticut,17/01/2021,11260
CT,Connecticut,18/01/2021,11202
CT,Connecticut,19/01/2021,11161
CT,Connecticut,20/01/2021,11609
CT,Connecticut,21/01/2021,13259
CT,Connecticut,22/01/2021,14511
CT,Connecticut,23/01/2021,15716
CT,Connecticut,24/01/2021,16292
CT,Connecticut,25/01/2021,16094
CT,Connecticut,26/01/2021,16160
CT,Connecticut,27/01/2021,16836
CT,Connecticut,28/01/2021,16636
CT,Connecticut,29/01/2021,16561
CT,Connecticut,30/01/2021,16342
CT,Connecticut,31/01/2021,16444
CT,Connecticut,01/02/2021,16856
CT,Connecticut,02/02/2021,16207
CT,Connecticut,03/02/2021,14860
CT,Connecticut,04/02/2021,14381
CT,Connecticut,05/02/2021,14140
CT,Connecticut,06/02/2021,14030
CT,Connecticut,07/02/2021,13871
CT,Connecticut,08/02/2021,13309
CT,Connecticut,09/02/2021,14033
CT,Connecticut,10/02/2021,15677
CT,Connecticut,11/02/2021,16918
CT,Connecticut,12/02/2021,17762
CT,Connecticut,13/02/2021,19338
CT,Connecticut,14/02/2021,20109
CT,Connecticut,15/02/2021,21501
CT,Connecticut,16/02/2021,22403
CT,Connecticut,17/02/2021,23349
CT,Connecticut,18/02/2021,23848
CT,Connecticut,19/02/2021,27991
CT,Connecticut,20/02/2021,27579
CT,Connecticut,21/02/2021,26547
CT,Connecticut,22/02/2021,27122
CT,Connecticut,23/02/2021,25963
CT,Connecticut,24/02/2021,24835
CT,Connecticut,25/02/2021,22680
CT,Connecticut,26/02/2021,18791
CT,Connecticut,27/02/2021,18913
CT,Connecticut,28/02/2021,20562
CT,Connecticut,01/03/2021,21218
CT,Connecticut,02/03/2021,21039
CT,Connecticut,03/03/2021,21335
CT,Connecticut,04/03/2021,23052
CT,Connecticut,05/03/2021,23909
CT,Connecticut,06/03/2021,25272
CT,Connecticut,07/03/2021,27307
CT,Connecticut,08/03/2021,28223
CT,Connecticut,09/03/2021,29362
CT,Connecticut,10/03/2021,30172
CT,Connecticut,11/03/2021,30998
CT,Connecticut,12/03/2021,31976
CT,Connecticut,13/03/2021,36344
CT,Connecticut,14/03/2021,30845
CT,Connecticut,15/03/2021,30511
CT,Connecticut,16/03/2021,30664
DE,Delaware,13/01/2021,2003
DE,Delaware,14/01/2021,2340
DE,Delaware,15/01/2021,1560
DE,Delaware,16/01/2021,1887
DE,Delaware,17/01/2021,2083
DE,Delaware,18/01/2021,2213
DE,Delaware,19/01/2021,2307
DE,Delaware,20/01/2021,2461
DE,Delaware,21/01/2021,2611
DE,Delaware,22/01/2021,3310
DE,Delaware,23/01/2021,3724
DE,Delaware,24/01/2021,3909
DE,Delaware,25/01/2021,3889
DE,Delaware,26/01/2021,3707
DE,Delaware,27/01/2021,4544
DE,Delaware,28/01/2021,4703
DE,Delaware,29/01/2021,4720
DE,Delaware,30/01/2021,4641
DE,Delaware,31/01/2021,5110
DE,Delaware,01/02/2021,5112
DE,Delaware,02/02/2021,5038
DE,Delaware,03/02/2021,4299
DE,Delaware,04/02/2021,4071
DE,Delaware,05/02/2021,3847
DE,Delaware,06/02/2021,3709
DE,Delaware,07/02/2021,3353
DE,Delaware,08/02/2021,3422
DE,Delaware,09/02/2021,3393
DE,Delaware,10/02/2021,3225
DE,Delaware,11/02/2021,3227
DE,Delaware,12/02/2021,3195
DE,Delaware,13/02/2021,3375
DE,Delaware,14/02/2021,3287
DE,Delaware,15/02/2021,3252
DE,Delaware,16/02/2021,3552
DE,Delaware,17/02/2021,3571
DE,Delaware,18/02/2021,3782
DE,Delaware,19/02/2021,5531
DE,Delaware,20/02/2021,5500
DE,Delaware,21/02/2021,4929
DE,Delaware,22/02/2021,4927
DE,Delaware,23/02/2021,4890
DE,Delaware,24/02/2021,4961
DE,Delaware,25/02/2021,5098
DE,Delaware,26/02/2021,4063
DE,Delaware,27/02/2021,4591
DE,Delaware,28/02/2021,5482
DE,Delaware,01/03/2021,5925
DE,Delaware,02/03/2021,5543
DE,Delaware,03/03/2021,6833
DE,Delaware,04/03/2021,7237
DE,Delaware,05/03/2021,7327
DE,Delaware,06/03/2021,7409
DE,Delaware,07/03/2021,8022
DE,Delaware,08/03/2021,7900
DE,Delaware,09/03/2021,8526
DE,Delaware,10/03/2021,6799
DE,Delaware,11/03/2021,7643
DE,Delaware,12/03/2021,7564
DE,Delaware,13/03/2021,7598
DE,Delaware,14/03/2021,6046
DE,Delaware,15/03/2021,7603
DE,Delaware,16/03/2021,7618
DC,District of Columbia,13/01/2021,3237
DC,District of Columbia,14/01/2021,3434
DC,District of Columbia,15/01/2021,3374
DC,District of Columbia,16/01/2021,3159
DC,District of Columbia,17/01/2021,3030
DC,District of Columbia,18/01/2021,2944
DC,District of Columbia,19/01/2021,2882
DC,District of Columbia,20/01/2021,2669
DC,District of Columbia,21/01/2021,2633
DC,District of Columbia,22/01/2021,2419
DC,District of Columbia,23/01/2021,2478
DC,District of Columbia,24/01/2021,2490
DC,District of Columbia,25/01/2021,2388
DC,District of Columbia,26/01/2021,2109
DC,District of Columbia,27/01/2021,2336
DC,District of Columbia,28/01/2021,2247
DC,District of Columbia,29/01/2021,2352
DC,District of Columbia,30/01/2021,2411
DC,District of Columbia,31/01/2021,2591
DC,District of Columbia,01/02/2021,2618
DC,District of Columbia,02/02/2021,2686
DC,District of Columbia,03/02/2021,2426
DC,District of Columbia,04/02/2021,3322
DC,District of Columbia,05/02/2021,3648
DC,District of Columbia,06/02/2021,3623
DC,District of Columbia,07/02/2021,3613
DC,District of Columbia,08/02/2021,3708
DC,District of Columbia,09/02/2021,3560
DC,District of Columbia,10/02/2021,3344
DC,District of Columbia,11/02/2021,2518
DC,District of Columbia,12/02/2021,2178
DC,District of Columbia,13/02/2021,2033
DC,District of Columbia,14/02/2021,2213
DC,District of Columbia,15/02/2021,2204
DC,District of Columbia,16/02/2021,2575
DC,District of Columbia,17/02/2021,2855
DC,District of Columbia,18/02/2021,2674
DC,District of Columbia,19/02/2021,6143
DC,District of Columbia,20/02/2021,6197
DC,District of Columbia,21/02/2021,5909
DC,District of Columbia,22/02/2021,5757
DC,District of Columbia,23/02/2021,5746
DC,District of Columbia,24/02/2021,5983
DC,District of Columbia,25/02/2021,6085
DC,District of Columbia,26/02/2021,2705
DC,District of Columbia,27/02/2021,3587
DC,District of Columbia,28/02/2021,4582
DC,District of Columbia,01/03/2021,4834
DC,District of Columbia,02/03/2021,4641
DC,District of Columbia,03/03/2021,4535
DC,District of Columbia,04/03/2021,4913
DC,District of Columbia,05/03/2021,5099
DC,District of Columbia,06/03/2021,5127
DC,District of Columbia,07/03/2021,4447
DC,District of Columbia,08/03/2021,4580
DC,District of Columbia,09/03/2021,4779
DC,District of Columbia,10/03/2021,5157
DC,District of Columbia,11/03/2021,5234
DC,District of Columbia,12/03/2021,5479
DC,District of Columbia,13/03/2021,5128
DC,District of Columbia,14/03/2021,5518
DC,District of Columbia,15/03/2021,5869
DC,District of Columbia,16/03/2021,5965
FL,Florida,13/01/2021,71958
FL,Florida,14/01/2021,70522
FL,Florida,15/01/2021,73214
FL,Florida,16/01/2021,75010
FL,Florida,17/01/2021,76089
FL,Florida,18/01/2021,76807
FL,Florida,19/01/2021,77321
FL,Florida,20/01/2021,76368
FL,Florida,21/01/2021,66499
FL,Florida,22/01/2021,65899
FL,Florida,23/01/2021,79360
FL,Florida,24/01/2021,75844
FL,Florida,25/01/2021,64359
FL,Florida,26/01/2021,57258
FL,Florida,27/01/2021,56074
FL,Florida,28/01/2021,66754
FL,Florida,29/01/2021,68838
FL,Florida,30/01/2021,57314
FL,Florida,31/01/2021,59262
FL,Florida,01/02/2021,65798
FL,Florida,02/02/2021,67522
FL,Florida,03/02/2021,71525
FL,Florida,04/02/2021,73786
FL,Florida,05/02/2021,66357
FL,Florida,06/02/2021,70806
FL,Florida,07/02/2021,92557
FL,Florida,08/02/2021,86021
FL,Florida,09/02/2021,97594
FL,Florida,10/02/2021,100338
FL,Florida,11/02/2021,104854
FL,Florida,12/02/2021,136471
FL,Florida,13/02/2021,137942
FL,Florida,14/02/2021,122904
FL,Florida,15/02/2021,132271
FL,Florida,16/02/2021,123957
FL,Florida,17/02/2021,123862
FL,Florida,18/02/2021,123071
FL,Florida,19/02/2021,140344
FL,Florida,20/02/2021,122067
FL,Florida,21/02/2021,131314
FL,Florida,22/02/2021,122457
FL,Florida,23/02/2021,115287
FL,Florida,24/02/2021,114305
FL,Florida,25/02/2021,112282
FL,Florida,26/02/2021,72297
FL,Florida,27/02/2021,88065
FL,Florida,28/02/2021,93910
FL,Florida,01/03/2021,93905
FL,Florida,02/03/2021,95984
FL,Florida,03/03/2021,94949
FL,Florida,04/03/2021,101286
FL,Florida,05/03/2021,106303
FL,Florida,06/03/2021,123715
FL,Florida,07/03/2021,122290
FL,Florida,08/03/2021,122410
FL,Florida,09/03/2021,126219
FL,Florida,10/03/2021,128975
FL,Florida,11/03/2021,145410
FL,Florida,12/03/2021,166386
FL,Florida,13/03/2021,188491
FL,Florida,14/03/2021,172548
FL,Florida,15/03/2021,173075
FL,Florida,16/03/2021,176638
GA,Georgia,13/01/2021,28185
GA,Georgia,14/01/2021,30367
GA,Georgia,15/01/2021,20245
GA,Georgia,16/01/2021,20248
GA,Georgia,17/01/2021,20250
GA,Georgia,18/01/2021,20251
GA,Georgia,19/01/2021,20252
GA,Georgia,20/01/2021,28327
GA,Georgia,21/01/2021,31794
GA,Georgia,22/01/2021,53169
GA,Georgia,23/01/2021,50358
GA,Georgia,24/01/2021,47464
GA,Georgia,25/01/2021,44570
GA,Georgia,26/01/2021,50893
GA,Georgia,27/01/2021,45117
GA,Georgia,28/01/2021,44336
GA,Georgia,29/01/2021,29544
GA,Georgia,30/01/2021,36097
GA,Georgia,31/01/2021,43160
GA,Georgia,01/02/2021,46636
GA,Georgia,02/02/2021,38782
GA,Georgia,03/02/2021,37453
GA,Georgia,04/02/2021,34833
GA,Georgia,05/02/2021,34476
GA,Georgia,06/02/2021,34588
GA,Georgia,07/02/2021,34263
GA,Georgia,08/02/2021,33889
GA,Georgia,09/02/2021,34269
GA,Georgia,10/02/2021,35545
GA,Georgia,11/02/2021,37854
GA,Georgia,12/02/2021,31628
GA,Georgia,13/02/2021,32847
GA,Georgia,14/02/2021,41671
GA,Georgia,15/02/2021,41120
GA,Georgia,16/02/2021,41927
GA,Georgia,17/02/2021,35656
GA,Georgia,18/02/2021,42314
GA,Georgia,19/02/2021,63968
GA,Georgia,20/02/2021,65423
GA,Georgia,21/02/2021,59020
GA,Georgia,22/02/2021,59729
GA,Georgia,23/02/2021,58141
GA,Georgia,24/02/2021,63689
GA,Georgia,25/02/2021,56090
GA,Georgia,26/02/2021,41854
GA,Georgia,27/02/2021,40474
GA,Georgia,28/02/2021,31656
GA,Georgia,01/03/2021,28421
GA,Georgia,02/03/2021,29231
GA,Georgia,03/03/2021,30608
GA,Georgia,04/03/2021,32206
GA,Georgia,05/03/2021,34177
GA,Georgia,06/03/2021,34002
GA,Georgia,07/03/2021,42017
GA,Georgia,08/03/2021,45624
GA,Georgia,09/03/2021,45880
GA,Georgia,10/03/2021,39354
GA,Georgia,11/03/2021,42373
GA,Georgia,12/03/2021,49346
GA,Georgia,13/03/2021,53327
GA,Georgia,14/03/2021,55396
GA,Georgia,15/03/2021,56869
GA,Georgia,16/03/2021,57724
HI,Hawaii,13/01/2021,3122
HI,Hawaii,14/01/2021,7251
HI,Hawaii,15/01/2021,4492
HI,Hawaii,16/01/2021,4431
HI,Hawaii,17/01/2021,4395
HI,Hawaii,18/01/2021,4370
HI,Hawaii,19/01/2021,4353
HI,Hawaii,20/01/2021,5048
HI,Hawaii,21/01/2021,4490
HI,Hawaii,22/01/2021,5405
HI,Hawaii,23/01/2021,4798
HI,Hawaii,24/01/2021,4191
HI,Hawaii,25/01/2021,4627
HI,Hawaii,26/01/2021,4258
HI,Hawaii,27/01/2021,3678
HI,Hawaii,28/01/2021,3504
HI,Hawaii,29/01/2021,3767
HI,Hawaii,30/01/2021,5101
HI,Hawaii,31/01/2021,6354
HI,Hawaii,01/02/2021,6249
HI,Hawaii,02/02/2021,6308
HI,Hawaii,03/02/2021,6571
HI,Hawaii,04/02/2021,6738
HI,Hawaii,05/02/2021,8364
HI,Hawaii,06/02/2021,8365
HI,Hawaii,07/02/2021,8254
HI,Hawaii,08/02/2021,8314
HI,Hawaii,09/02/2021,8017
HI,Hawaii,10/02/2021,7193
HI,Hawaii,11/02/2021,7073
HI,Hawaii,12/02/2021,5585
HI,Hawaii,13/02/2021,5532
HI,Hawaii,14/02/2021,5449
HI,Hawaii,15/02/2021,5306
HI,Hawaii,16/02/2021,6162
HI,Hawaii,17/02/2021,6669
HI,Hawaii,18/02/2021,6682
HI,Hawaii,19/02/2021,13223
HI,Hawaii,20/02/2021,13564
HI,Hawaii,21/02/2021,13968
HI,Hawaii,22/02/2021,14306
HI,Hawaii,23/02/2021,13775
HI,Hawaii,24/02/2021,14151
HI,Hawaii,25/02/2021,14501
HI,Hawaii,26/02/2021,8248
HI,Hawaii,27/02/2021,8288
HI,Hawaii,28/02/2021,8547
HI,Hawaii,01/03/2021,8332
HI,Hawaii,02/03/2021,8453
HI,Hawaii,03/03/2021,8489
HI,Hawaii,04/03/2021,8910
HI,Hawaii,05/03/2021,8984
HI,Hawaii,06/03/2021,9085
HI,Hawaii,07/03/2021,7605
HI,Hawaii,08/03/2021,9049
HI,Hawaii,09/03/2021,10190
HI,Hawaii,10/03/2021,10952
HI,Hawaii,11/03/2021,11146
HI,Hawaii,12/03/2021,11641
HI,Hawaii,13/03/2021,11817
HI,Hawaii,14/03/2021,13143
HI,Hawaii,15/03/2021,12178
HI,Hawaii,16/03/2021,11718
ID,Idaho,13/01/2021,3027
ID,Idaho,14/01/2021,3370
ID,Idaho,15/01/2021,3597
ID,Idaho,16/01/2021,3781
ID,Idaho,17/01/2021,3892
ID,Idaho,18/01/2021,3966
ID,Idaho,19/01/2021,4019
ID,Idaho,20/01/2021,4342
ID,Idaho,21/01/2021,4398
ID,Idaho,22/01/2021,4479
ID,Idaho,23/01/2021,4524
ID,Idaho,24/01/2021,4546
ID,Idaho,25/01/2021,4519
